Location,Samp_No,SampleDate_txt,SampleTime,Matrix,SampleMedia,Activity,Analytical_Method,CAS_NO,Analyte,Result_Units,Reporting_Limit,Validation_Level,Result_Final_Txt,Result_Qualifier_Final,RL_Comparison
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.14,Prelim,0.27,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.034,Prelim,0.46,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.034,Prelim,0.061,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.1,Prelim,0.84,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.034,Prelim,0.44,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.034,Prelim,<0.034,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.034,Prelim,<0.034,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.068,Prelim,<0.068,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.068,Prelim,<0.068,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.14,Prelim,1.1,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.034,Prelim,0.073,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.14,Prelim,0.14,,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.14,Prelim,0.55,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.14,Prelim,0.18,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.14,Prelim,0.17,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.034,Prelim,0.16,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.068,Prelim,<0.068,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.074,Prelim,2.5,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.074,Prelim,0.32,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.037,Prelim,<0.037,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.074,Prelim,0.086,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.037,Prelim,<0.037,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.037,Prelim,<0.037,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.3,Prelim,<0.3,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.7,Prelim,4.4,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.074,Prelim,1.2,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.15,Prelim,0.31,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.037,Prelim,0.44,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.15,Prelim,<0.15,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.037,Prelim,0.068,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.11,Prelim,0.97,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.037,Prelim,0.42,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.037,Prelim,0.039,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.037,Prelim,0.17,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.15,Prelim,<0.15,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.15,Prelim,<0.15,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.15,Prelim,0.56,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.15,Prelim,<0.15,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.15,Prelim,0.19,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.15,Prelim,<0.15,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.15,Prelim,0.17,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.037,Prelim,0.059,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.15,Prelim,<0.15,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.074,Prelim,<0.074,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.15,Prelim,<0.15,J,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.15,Prelim,<0.15,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.037,Prelim,<0.037,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.037,Prelim,0.039,,Yes
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.15,Prelim,<0.15,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.074,Prelim,<0.074,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.074,Prelim,<0.074,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.15,Prelim,<0.15,U,No
A-01,EPD-A-01-022123,2/21/2023,7:37,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.15,Prelim,2.2,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.071,Prelim,2.1,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.071,Prelim,0.33,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.036,Prelim,0.061,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.071,Prelim,<0.071,J,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.036,Prelim,<0.036,J,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.036,Prelim,<0.036,J,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.28,Prelim,<0.28,J,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.6,Prelim,5.7,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.071,Prelim,1,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.14,Prelim,0.94,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.036,Prelim,0.4,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.036,Prelim,<0.036,J,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.14,Prelim,0.2,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.036,Prelim,0.097,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.11,Prelim,3,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.036,Prelim,0.39,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.036,Prelim,0.64,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.036,Prelim,0.17,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.071,Prelim,<0.071,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.071,Prelim,<0.071,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.14,Prelim,37,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.036,Prelim,0.57,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.14,Prelim,0.5,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.14,Prelim,1.6,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.071,Prelim,<0.071,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.14,Prelim,0.45,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.14,Prelim,0.7,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.14,Prelim,0.2,,Yes
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-022223,2/22/2023,5:45,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.036,Prelim,0.59,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.071,Prelim,2.3,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.071,Prelim,0.29,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.035,Prelim,<0.035,U,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.071,Prelim,<0.071,J,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.035,Prelim,<0.035,J,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.035,Prelim,<0.035,J,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.28,Prelim,<0.28,J,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.5,Prelim,3.8,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.071,Prelim,1.2,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.035,Prelim,<0.035,U,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.14,Prelim,0.31,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.035,Prelim,0.46,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.035,Prelim,<0.035,U,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.035,Prelim,<0.035,U,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.035,Prelim,<0.035,U,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.035,Prelim,<0.035,U,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.14,Prelim,<0.14,J,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.035,Prelim,0.064,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.035,Prelim,<0.035,U,No
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.11,Prelim,0.67,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.035,Prelim,0.43,,Yes
A-01A,EPD-A-01-021523,2/15/2023,10:46,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.035,Prelim,<0.035,J,No
